State,District,Date,Year,Month,Avg_smlvl_at15cm,Agency_name
Madhya Pradesh,Anuppur,2025-05-28,2025,05,19.2902917933,NRSC VIC MODEL
Madhya Pradesh,Anuppur,2025-05-31,2025,05,18.253997284,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-05-01,2025,05,19.2596922077,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-05-02,2025,05,19.1979799131,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-05-09,2025,05,27.2673996859,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-05-18,2025,05,26.4476813642,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-05-24,2025,05,14.8628946815,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-05-25,2025,05,14.8931617958,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-05-31,2025,05,16.567321625,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-05-01,2025,05,16.6027568995,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-05-28,2025,05,27.5883522132,NRSC VIC MODEL
Madhya Pradesh,Betul,2025-05-05,2025,05,15.9377707658,NRSC VIC MODEL
Madhya Pradesh,Betul,2025-05-08,2025,05,16.0264034189,NRSC VIC MODEL
Madhya Pradesh,Betul,2025-05-09,2025,05,16.6253979983,NRSC VIC MODEL
Madhya Pradesh,Betul,2025-05-15,2025,05,18.1717050218,NRSC VIC MODEL
Madhya Pradesh,Betul,2025-05-22,2025,05,23.3591067476,NRSC VIC MODEL
Madhya Pradesh,Betul,2025-05-24,2025,05,22.5751930269,NRSC VIC MODEL
Madhya Pradesh,Betul,2025-05-28,2025,05,30.7781730819,NRSC VIC MODEL
Madhya Pradesh,Betul,2025-05-30,2025,05,27.4634879419,NRSC VIC MODEL
Madhya Pradesh,Betul,2025-05-31,2025,05,26.5021622943,NRSC VIC MODEL
Madhya Pradesh,Bhind,2025-05-05,2025,05,15.212186927,NRSC VIC MODEL
Madhya Pradesh,Bhind,2025-05-06,2025,05,16.2027206301,NRSC VIC MODEL
Madhya Pradesh,Bhind,2025-05-08,2025,05,15.8090250516,NRSC VIC MODEL
Madhya Pradesh,Bhind,2025-05-09,2025,05,15.7730914877,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2025-05-17,2025,05,22.7250003071,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2025-05-22,2025,05,23.6413951433,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2025-05-24,2025,05,24.0377931957,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2025-05-28,2025,05,27.251202362,NRSC VIC MODEL
Madhya Pradesh,Burhanpur,2025-05-18,2025,05,26.5694876027,NRSC VIC MODEL
Madhya Pradesh,Burhanpur,2025-05-25,2025,05,27.3738626881,NRSC VIC MODEL
Madhya Pradesh,Burhanpur,2025-05-30,2025,05,29.6488158361,NRSC VIC MODEL
Madhya Pradesh,Chhatarpur,2025-05-01,2025,05,14.4303189177,NRSC VIC MODEL
Madhya Pradesh,Chhatarpur,2025-05-05,2025,05,15.0855120444,NRSC VIC MODEL
Madhya Pradesh,Chhatarpur,2025-05-07,2025,05,15.5511354261,NRSC VIC MODEL
Madhya Pradesh,Chhatarpur,2025-05-18,2025,05,15.1063032153,NRSC VIC MODEL
Madhya Pradesh,Chhatarpur,2025-05-22,2025,05,16.4463122546,NRSC VIC MODEL
Madhya Pradesh,Chhatarpur,2025-05-24,2025,05,16.2164013932,NRSC VIC MODEL
Madhya Pradesh,Chhatarpur,2025-05-25,2025,05,16.2817846283,NRSC VIC MODEL
Madhya Pradesh,Chhatarpur,2025-05-26,2025,05,16.1443240457,NRSC VIC MODEL
Madhya Pradesh,Chhindwara,2025-05-05,2025,05,16.8923394356,NRSC VIC MODEL
Madhya Pradesh,Chhindwara,2025-05-09,2025,05,17.6220548645,NRSC VIC MODEL
Madhya Pradesh,Chhindwara,2025-05-16,2025,05,19.658971088,NRSC VIC MODEL
Madhya Pradesh,Chhindwara,2025-05-22,2025,05,21.8083928913,NRSC VIC MODEL
Madhya Pradesh,Chhindwara,2025-05-30,2025,05,27.1686255156,NRSC VIC MODEL
Madhya Pradesh,Chhindwara,2025-05-31,2025,05,26.2786025495,NRSC VIC MODEL
Madhya Pradesh,Damoh,2025-05-02,2025,05,17.4004914001,NRSC VIC MODEL
Madhya Pradesh,Damoh,2025-05-07,2025,05,19.6973610645,NRSC VIC MODEL
Madhya Pradesh,Damoh,2025-05-17,2025,05,21.6012283945,NRSC VIC MODEL
Madhya Pradesh,Damoh,2025-05-19,2025,05,21.3169179108,NRSC VIC MODEL
Madhya Pradesh,Damoh,2025-05-24,2025,05,22.6934569907,NRSC VIC MODEL
Madhya Pradesh,Damoh,2025-05-30,2025,05,22.704410878,NRSC VIC MODEL
Madhya Pradesh,Damoh,2025-05-31,2025,05,22.5273748082,NRSC VIC MODEL
Madhya Pradesh,Datia,2025-05-08,2025,05,12.501008097,NRSC VIC MODEL
Madhya Pradesh,Datia,2025-05-18,2025,05,12.6631568209,NRSC VIC MODEL
Madhya Pradesh,Datia,2025-05-22,2025,05,13.8660803236,NRSC VIC MODEL
Madhya Pradesh,Datia,2025-05-26,2025,05,13.2375573237,NRSC VIC MODEL
Madhya Pradesh,Dewas,2025-05-01,2025,05,19.25445452,NRSC VIC MODEL
Madhya Pradesh,Dewas,2025-05-03,2025,05,19.0940056415,NRSC VIC MODEL
Madhya Pradesh,Dewas,2025-05-09,2025,05,26.7946432131,NRSC VIC MODEL
Madhya Pradesh,Dhar,2025-05-07,2025,05,23.3549760233,NRSC VIC MODEL
Madhya Pradesh,Dhar,2025-05-08,2025,05,23.2578178487,NRSC VIC MODEL
Madhya Pradesh,Dhar,2025-05-19,2025,05,25.7781992544,NRSC VIC MODEL
Madhya Pradesh,Dhar,2025-05-23,2025,05,27.3071889765,NRSC VIC MODEL
Madhya Pradesh,Dindori,2025-05-08,2025,05,22.0532509897,NRSC VIC MODEL
Madhya Pradesh,Dindori,2025-05-16,2025,05,20.7861064879,NRSC VIC MODEL
Madhya Pradesh,Dindori,2025-05-17,2025,05,20.980500225,NRSC VIC MODEL
Madhya Pradesh,Dindori,2025-05-18,2025,05,20.997358859,NRSC VIC MODEL
Madhya Pradesh,Dindori,2025-05-20,2025,05,21.002816549,NRSC VIC MODEL
Madhya Pradesh,East Nimar,2025-05-22,2025,05,24.9928255413,NRSC VIC MODEL
Madhya Pradesh,East Nimar,2025-05-24,2025,05,25.5090140785,NRSC VIC MODEL
Madhya Pradesh,East Nimar,2025-05-25,2025,05,25.4892854295,NRSC VIC MODEL
Madhya Pradesh,Guna,2025-05-02,2025,05,15.5414181753,NRSC VIC MODEL
Madhya Pradesh,Guna,2025-05-09,2025,05,24.3096603809,NRSC VIC MODEL
Madhya Pradesh,Guna,2025-05-24,2025,05,23.8430468561,NRSC VIC MODEL
Madhya Pradesh,Guna,2025-05-26,2025,05,23.9713390445,NRSC VIC MODEL
Madhya Pradesh,Guna,2025-05-27,2025,05,23.5551879796,NRSC VIC MODEL
Madhya Pradesh,Gwalior,2025-05-01,2025,05,16.0464785466,NRSC VIC MODEL
Madhya Pradesh,Gwalior,2025-05-16,2025,05,19.0085888097,NRSC VIC MODEL
Madhya Pradesh,Gwalior,2025-05-21,2025,05,18.5256390146,NRSC VIC MODEL
Madhya Pradesh,Gwalior,2025-05-24,2025,05,21.2164633019,NRSC VIC MODEL
Madhya Pradesh,Gwalior,2025-05-25,2025,05,21.0334448706,NRSC VIC MODEL
Madhya Pradesh,Gwalior,2025-05-30,2025,05,20.6913586325,NRSC VIC MODEL
Madhya Pradesh,Harda,2025-05-05,2025,05,23.7007982928,NRSC VIC MODEL
Madhya Pradesh,Harda,2025-05-24,2025,05,26.8347222095,NRSC VIC MODEL
Madhya Pradesh,Harda,2025-05-27,2025,05,26.3723839429,NRSC VIC MODEL
Madhya Pradesh,Harda,2025-05-29,2025,05,31.6866975939,NRSC VIC MODEL
Madhya Pradesh,Hoshangabad,2025-05-02,2025,05,18.0295838223,NRSC VIC MODEL
Madhya Pradesh,Hoshangabad,2025-05-07,2025,05,18.4513337512,NRSC VIC MODEL
Madhya Pradesh,Hoshangabad,2025-05-24,2025,05,22.0710862352,NRSC VIC MODEL
Madhya Pradesh,Hoshangabad,2025-05-26,2025,05,22.1654583794,NRSC VIC MODEL
Madhya Pradesh,Hoshangabad,2025-05-29,2025,05,32.0183334772,NRSC VIC MODEL
Madhya Pradesh,Hoshangabad,2025-05-30,2025,05,30.2213844901,NRSC VIC MODEL
Madhya Pradesh,Indore,2025-05-21,2025,05,27.8435868483,NRSC VIC MODEL
Madhya Pradesh,Indore,2025-05-28,2025,05,31.5569682533,NRSC VIC MODEL
Madhya Pradesh,Indore,2025-05-31,2025,05,28.9072609366,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-05-06,2025,05,18.9486500286,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-05-08,2025,05,18.6764802137,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-05-10,2025,05,18.6898386209,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-05-16,2025,05,18.0893394417,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-05-20,2025,05,18.8710281697,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-05-21,2025,05,18.7152154469,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-05-22,2025,05,18.7673318403,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-05-25,2025,05,21.4220410049,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-05-28,2025,05,20.9280209119,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-05-31,2025,05,20.4856108333,NRSC VIC MODEL
Madhya Pradesh,Jhabua,2025-05-15,2025,05,23.9802329037,NRSC VIC MODEL
Madhya Pradesh,Jhabua,2025-05-20,2025,05,23.5065377445,NRSC VIC MODEL
Madhya Pradesh,Jhabua,2025-05-21,2025,05,22.3397542791,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-05-09,2025,05,16.8951299339,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-05-10,2025,05,16.7429132926,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-05-15,2025,05,16.5213435011,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-05-16,2025,05,16.3769850271,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-05-18,2025,05,16.2018921779,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-05-25,2025,05,18.6546730218,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-05-27,2025,05,18.2105474363,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-05-30,2025,05,17.7610571814,NRSC VIC MODEL
Madhya Pradesh,Khargone,2025-05-09,2025,05,25.9438037371,NRSC VIC MODEL
Madhya Pradesh,Khargone,2025-05-15,2025,05,27.7754281757,NRSC VIC MODEL
Madhya Pradesh,Khargone,2025-05-23,2025,05,30.1049702605,NRSC VIC MODEL
Madhya Pradesh,Khargone,2025-05-28,2025,05,33.5511434188,NRSC VIC MODEL
Madhya Pradesh,Mandla,2025-05-08,2025,05,17.1747120729,NRSC VIC MODEL
Madhya Pradesh,Mandla,2025-05-21,2025,05,17.5212563113,NRSC VIC MODEL
Madhya Pradesh,Mandla,2025-05-24,2025,05,17.5776220806,NRSC VIC MODEL
Madhya Pradesh,Mandla,2025-05-26,2025,05,18.7331407018,NRSC VIC MODEL
Madhya Pradesh,Mandsaur,2025-05-01,2025,05,18.2329352736,NRSC VIC MODEL
Madhya Pradesh,Mandsaur,2025-05-06,2025,05,27.0372390298,NRSC VIC MODEL
Madhya Pradesh,Mandsaur,2025-05-15,2025,05,26.8801623189,NRSC VIC MODEL
Madhya Pradesh,Mandsaur,2025-05-16,2025,05,26.457034498,NRSC VIC MODEL
Madhya Pradesh,Mandsaur,2025-05-18,2025,05,25.8496552675,NRSC VIC MODEL
Madhya Pradesh,Mandsaur,2025-05-20,2025,05,27.0962172227,NRSC VIC MODEL
Madhya Pradesh,Mandsaur,2025-05-21,2025,05,26.1886274364,NRSC VIC MODEL
Madhya Pradesh,Mandsaur,2025-05-22,2025,05,27.2855813421,NRSC VIC MODEL
Madhya Pradesh,Mandsaur,2025-05-25,2025,05,26.4843613726,NRSC VIC MODEL
Madhya Pradesh,Mandsaur,2025-05-27,2025,05,25.8593983984,NRSC VIC MODEL
Madhya Pradesh,Mandsaur,2025-05-30,2025,05,26.3001672464,NRSC VIC MODEL
Madhya Pradesh,Morena,2025-05-05,2025,05,15.3428788936,NRSC VIC MODEL
Madhya Pradesh,Morena,2025-05-08,2025,05,15.652167152,NRSC VIC MODEL
Madhya Pradesh,Morena,2025-05-10,2025,05,15.4823984347,NRSC VIC MODEL
Madhya Pradesh,Morena,2025-05-17,2025,05,14.9677231606,NRSC VIC MODEL
Madhya Pradesh,Narsinghpur,2025-05-01,2025,05,19.3775306119,NRSC VIC MODEL
Madhya Pradesh,Narsinghpur,2025-05-02,2025,05,19.278451334,NRSC VIC MODEL
Madhya Pradesh,Narsinghpur,2025-05-03,2025,05,19.1963803824,NRSC VIC MODEL
Madhya Pradesh,Narsinghpur,2025-05-17,2025,05,24.0614891935,NRSC VIC MODEL
Madhya Pradesh,Narsinghpur,2025-05-20,2025,05,25.378535951,NRSC VIC MODEL
Madhya Pradesh,Narsinghpur,2025-05-26,2025,05,24.8230118444,NRSC VIC MODEL
Madhya Pradesh,Narsinghpur,2025-05-28,2025,05,28.1800181198,NRSC VIC MODEL
Madhya Pradesh,Neemuch,2025-05-07,2025,05,20.8693870635,NRSC VIC MODEL
Madhya Pradesh,Neemuch,2025-05-09,2025,05,22.733777709,NRSC VIC MODEL
Madhya Pradesh,Neemuch,2025-05-19,2025,05,20.6815447349,NRSC VIC MODEL
Madhya Pradesh,Neemuch,2025-05-21,2025,05,20.5898172268,NRSC VIC MODEL
Madhya Pradesh,Neemuch,2025-05-30,2025,05,20.3481303081,NRSC VIC MODEL
Madhya Pradesh,Niwari,2025-05-09,2025,05,8.8688037077,NRSC VIC MODEL
Madhya Pradesh,Niwari,2025-05-18,2025,05,9.0427989039,NRSC VIC MODEL
Madhya Pradesh,Niwari,2025-05-25,2025,05,9.1768195058,NRSC VIC MODEL
Madhya Pradesh,Niwari,2025-05-31,2025,05,8.9645363334,NRSC VIC MODEL
Madhya Pradesh,Panna,2025-05-08,2025,05,17.7068048622,NRSC VIC MODEL
Madhya Pradesh,Panna,2025-05-17,2025,05,17.2734605937,NRSC VIC MODEL
Madhya Pradesh,Panna,2025-05-21,2025,05,17.1393800475,NRSC VIC MODEL
Madhya Pradesh,Panna,2025-05-24,2025,05,21.848654898,NRSC VIC MODEL
Madhya Pradesh,Panna,2025-05-26,2025,05,21.3751648903,NRSC VIC MODEL
Madhya Pradesh,Panna,2025-05-30,2025,05,21.0067877233,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-05-03,2025,05,19.8780365729,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-05-04,2025,05,20.6365346494,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-05-05,2025,05,20.7605333156,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-05-06,2025,05,22.8364259817,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-05-08,2025,05,22.7028714257,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-05-17,2025,05,26.0530076367,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-05-20,2025,05,26.6450849531,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-05-24,2025,05,26.9711663497,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-05-26,2025,05,26.63106763,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-05-30,2025,05,30.7410935431,NRSC VIC MODEL
Madhya Pradesh,Rajgarh,2025-05-03,2025,05,22.1013222048,NRSC VIC MODEL
Madhya Pradesh,Rajgarh,2025-05-09,2025,05,26.059737731,NRSC VIC MODEL
Madhya Pradesh,Rajgarh,2025-05-15,2025,05,27.2126598015,NRSC VIC MODEL
Madhya Pradesh,Rajgarh,2025-05-21,2025,05,27.018410831,NRSC VIC MODEL
Madhya Pradesh,Rajgarh,2025-05-22,2025,05,27.0130025637,NRSC VIC MODEL
Madhya Pradesh,Ratlam,2025-05-01,2025,05,18.4109855288,NRSC VIC MODEL
Madhya Pradesh,Ratlam,2025-05-03,2025,05,18.3600294064,NRSC VIC MODEL
Madhya Pradesh,Ratlam,2025-05-05,2025,05,18.3418198745,NRSC VIC MODEL
Madhya Pradesh,Ratlam,2025-05-15,2025,05,26.8641624781,NRSC VIC MODEL
Madhya Pradesh,Ratlam,2025-05-21,2025,05,27.5068049836,NRSC VIC MODEL
Madhya Pradesh,Rewa,2025-05-02,2025,05,15.4824892741,NRSC VIC MODEL
Madhya Pradesh,Rewa,2025-05-16,2025,05,16.1230980981,NRSC VIC MODEL
Madhya Pradesh,Rewa,2025-05-22,2025,05,17.6708010963,NRSC VIC MODEL
Madhya Pradesh,Rewa,2025-05-26,2025,05,18.6124181058,NRSC VIC MODEL
Madhya Pradesh,Rewa,2025-05-28,2025,05,18.2788386763,NRSC VIC MODEL
Madhya Pradesh,Rewa,2025-05-30,2025,05,18.7732542455,NRSC VIC MODEL
Madhya Pradesh,Sagar,2025-05-07,2025,05,20.343736432,NRSC VIC MODEL
Madhya Pradesh,Sagar,2025-05-08,2025,05,20.3601685694,NRSC VIC MODEL
Madhya Pradesh,Sagar,2025-05-10,2025,05,20.4771282177,NRSC VIC MODEL
Madhya Pradesh,Sagar,2025-05-15,2025,05,21.6977235734,NRSC VIC MODEL
Madhya Pradesh,Sagar,2025-05-18,2025,05,22.0317508672,NRSC VIC MODEL
Madhya Pradesh,Sagar,2025-05-25,2025,05,24.9802529577,NRSC VIC MODEL
Madhya Pradesh,Satna,2025-05-01,2025,05,14.8783443836,NRSC VIC MODEL
Madhya Pradesh,Satna,2025-05-04,2025,05,15.1981985789,NRSC VIC MODEL
Madhya Pradesh,Satna,2025-05-10,2025,05,15.8369265937,NRSC VIC MODEL
Madhya Pradesh,Satna,2025-05-22,2025,05,17.5326916068,NRSC VIC MODEL
Madhya Pradesh,Satna,2025-05-23,2025,05,17.3721821931,NRSC VIC MODEL
Madhya Pradesh,Satna,2025-05-27,2025,05,16.8272835952,NRSC VIC MODEL
Madhya Pradesh,Satna,2025-05-29,2025,05,16.5382068371,NRSC VIC MODEL
Madhya Pradesh,Sehore,2025-05-08,2025,05,21.862266056,NRSC VIC MODEL
Madhya Pradesh,Sehore,2025-05-16,2025,05,23.3109439428,NRSC VIC MODEL
Madhya Pradesh,Sehore,2025-05-25,2025,05,24.2773094243,NRSC VIC MODEL
Madhya Pradesh,Sehore,2025-05-27,2025,05,23.4283836095,NRSC VIC MODEL
Madhya Pradesh,Sehore,2025-05-28,2025,05,28.4459934348,NRSC VIC MODEL
Madhya Pradesh,Sehore,2025-05-31,2025,05,26.749427132,NRSC VIC MODEL
Madhya Pradesh,Seoni,2025-05-01,2025,05,15.9733922167,NRSC VIC MODEL
Madhya Pradesh,Seoni,2025-05-09,2025,05,18.5765990958,NRSC VIC MODEL
Madhya Pradesh,Seoni,2025-05-24,2025,05,20.1409588662,NRSC VIC MODEL
Madhya Pradesh,Seoni,2025-05-25,2025,05,19.9001618836,NRSC VIC MODEL
Madhya Pradesh,Seoni,2025-05-27,2025,05,19.9988190034,NRSC VIC MODEL
Madhya Pradesh,Seoni,2025-05-30,2025,05,21.3052314236,NRSC VIC MODEL
Madhya Pradesh,Shahdol,2025-05-08,2025,05,17.0792902188,NRSC VIC MODEL
Madhya Pradesh,Shahdol,2025-05-16,2025,05,15.7137325583,NRSC VIC MODEL
Madhya Pradesh,Shahdol,2025-05-25,2025,05,15.4821595396,NRSC VIC MODEL
Madhya Pradesh,Shahdol,2025-05-27,2025,05,15.3620983715,NRSC VIC MODEL
Madhya Pradesh,Shahdol,2025-05-28,2025,05,15.0700844852,NRSC VIC MODEL
Madhya Pradesh,Shajapur,2025-05-02,2025,05,20.2469303282,NRSC VIC MODEL
Madhya Pradesh,Shajapur,2025-05-03,2025,05,20.1981623894,NRSC VIC MODEL
Madhya Pradesh,Shajapur,2025-05-06,2025,05,28.0195891008,NRSC VIC MODEL
Madhya Pradesh,Shajapur,2025-05-08,2025,05,27.5326814092,NRSC VIC MODEL
Madhya Pradesh,Shajapur,2025-05-18,2025,05,27.9985631444,NRSC VIC MODEL
Madhya Pradesh,Sheopur,2025-05-07,2025,05,14.5596963614,NRSC VIC MODEL
Madhya Pradesh,Sheopur,2025-05-10,2025,05,15.0395699727,NRSC VIC MODEL
Madhya Pradesh,Sheopur,2025-05-29,2025,05,14.8899133838,NRSC VIC MODEL
Madhya Pradesh,Sheopur,2025-05-30,2025,05,14.7748088916,NRSC VIC MODEL
Madhya Pradesh,Shivpuri,2025-05-15,2025,05,21.474192882,NRSC VIC MODEL
Madhya Pradesh,Shivpuri,2025-05-19,2025,05,20.6064832415,NRSC VIC MODEL
Madhya Pradesh,Shivpuri,2025-05-26,2025,05,20.3466550814,NRSC VIC MODEL
Madhya Pradesh,Shivpuri,2025-05-27,2025,05,21.6446312077,NRSC VIC MODEL
Madhya Pradesh,Sidhi,2025-05-02,2025,05,15.3696668363,NRSC VIC MODEL
Madhya Pradesh,Sidhi,2025-05-18,2025,05,16.5483790903,NRSC VIC MODEL
Madhya Pradesh,Sidhi,2025-05-19,2025,05,16.4428228477,NRSC VIC MODEL
Madhya Pradesh,Sidhi,2025-05-27,2025,05,18.4196878472,NRSC VIC MODEL
Madhya Pradesh,Sidhi,2025-05-31,2025,05,17.9843186465,NRSC VIC MODEL
Madhya Pradesh,Singrauli,2025-05-01,2025,05,17.453040387,NRSC VIC MODEL
Madhya Pradesh,Singrauli,2025-05-05,2025,05,16.8324279549,NRSC VIC MODEL
Madhya Pradesh,Singrauli,2025-05-10,2025,05,17.7744012802,NRSC VIC MODEL
Madhya Pradesh,Singrauli,2025-05-20,2025,05,17.8272533799,NRSC VIC MODEL
Madhya Pradesh,Singrauli,2025-05-26,2025,05,20.3331164519,NRSC VIC MODEL
Madhya Pradesh,Singrauli,2025-05-31,2025,05,19.2831341989,NRSC VIC MODEL
Madhya Pradesh,Tikamgarh,2025-05-05,2025,05,12.098910933,NRSC VIC MODEL
Madhya Pradesh,Tikamgarh,2025-05-06,2025,05,12.3124048901,NRSC VIC MODEL
Madhya Pradesh,Tikamgarh,2025-05-08,2025,05,12.0972140946,NRSC VIC MODEL
Madhya Pradesh,Tikamgarh,2025-05-10,2025,05,11.9931293138,NRSC VIC MODEL
Madhya Pradesh,Tikamgarh,2025-05-17,2025,05,11.7968545674,NRSC VIC MODEL
Madhya Pradesh,Tikamgarh,2025-05-20,2025,05,11.6581041951,NRSC VIC MODEL
Madhya Pradesh,Ujjain,2025-05-10,2025,05,28.2393442108,NRSC VIC MODEL
Madhya Pradesh,Ujjain,2025-05-15,2025,05,30.3097767558,NRSC VIC MODEL
Madhya Pradesh,Ujjain,2025-05-16,2025,05,30.1194479879,NRSC VIC MODEL
Madhya Pradesh,Ujjain,2025-05-24,2025,05,30.327933376,NRSC VIC MODEL
Madhya Pradesh,Umaria,2025-05-16,2025,05,16.5791960488,NRSC VIC MODEL
Madhya Pradesh,Umaria,2025-05-17,2025,05,16.3972113741,NRSC VIC MODEL
Madhya Pradesh,Umaria,2025-05-18,2025,05,16.2787280704,NRSC VIC MODEL
Madhya Pradesh,Umaria,2025-05-22,2025,05,16.6109652987,NRSC VIC MODEL
Madhya Pradesh,Vidisha,2025-05-04,2025,05,22.6128341409,NRSC VIC MODEL
Madhya Pradesh,Vidisha,2025-05-05,2025,05,22.5651270767,NRSC VIC MODEL
Madhya Pradesh,Vidisha,2025-05-06,2025,05,25.6703194754,NRSC VIC MODEL
Madhya Pradesh,Vidisha,2025-05-15,2025,05,26.1410276011,NRSC VIC MODEL
Madhya Pradesh,Vidisha,2025-05-18,2025,05,26.1122867762,NRSC VIC MODEL
Madhya Pradesh,Vidisha,2025-05-25,2025,05,29.8550584159,NRSC VIC MODEL
Madhya Pradesh,Vidisha,2025-05-28,2025,05,29.8821330857,NRSC VIC MODEL
Madhya Pradesh,Vidisha,2025-05-29,2025,05,30.4500977402,NRSC VIC MODEL
Madhya Pradesh,Vidisha,2025-05-30,2025,05,29.663447779,NRSC VIC MODEL
Madhya Pradesh,Vidisha,2025-05-31,2025,05,29.1923542329,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-06-06,2025,06,26.3568430506,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-06-09,2025,06,25.9369640581,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-06-14,2025,06,28.9391297319,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-06-17,2025,06,28.9099560266,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-06-24,2025,06,29.7251195438,NRSC VIC MODEL
Madhya Pradesh,Alirajpur,2025-06-01,2025,06,20.9213453474,NRSC VIC MODEL
Madhya Pradesh,Alirajpur,2025-06-14,2025,06,17.8334350745,NRSC VIC MODEL
Madhya Pradesh,Alirajpur,2025-06-18,2025,06,21.2122379135,NRSC VIC MODEL
Madhya Pradesh,Anuppur,2025-06-01,2025,06,18.7067561047,NRSC VIC MODEL
Madhya Pradesh,Anuppur,2025-06-05,2025,06,17.8677504126,NRSC VIC MODEL
Madhya Pradesh,Anuppur,2025-06-08,2025,06,16.8152852569,NRSC VIC MODEL
Madhya Pradesh,Anuppur,2025-06-09,2025,06,16.5241135696,NRSC VIC MODEL
Madhya Pradesh,Anuppur,2025-06-13,2025,06,16.5342128139,NRSC VIC MODEL
Madhya Pradesh,Anuppur,2025-06-16,2025,06,18.6000970087,NRSC VIC MODEL
Madhya Pradesh,Anuppur,2025-06-17,2025,06,19.3282299972,NRSC VIC MODEL
Madhya Pradesh,Anuppur,2025-06-20,2025,06,23.3664324332,NRSC VIC MODEL
Madhya Pradesh,Anuppur,2025-06-28,2025,06,25.4877220106,NRSC VIC MODEL
Madhya Pradesh,Anuppur,2025-06-30,2025,06,23.241317472,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-06-13,2025,06,25.295539706,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-06-14,2025,06,25.424501094,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-06-21,2025,06,33.6938955646,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-06-28,2025,06,35.8148898535,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-06-06,2025,06,15.4247696639,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-06-08,2025,06,15.0038256215,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-06-10,2025,06,14.6728913234,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-06-12,2025,06,16.4704031294,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-06-14,2025,06,15.7149573292,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-06-30,2025,06,21.4807513479,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-06-01,2025,06,26.6641916612,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-06-06,2025,06,26.0508107278,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-06-10,2025,06,25.7299239398,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-06-15,2025,06,29.2434221933,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-06-19,2025,06,31.6765400425,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-06-27,2025,06,32.5656102156,NRSC VIC MODEL
